Date,Site,Cage,Pred,PredSize,Prey,PreySize,Notes,Week,Survs,CageSurv
8/6/13,YB,3,Nucella_ostrina,17,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage03
8/6/13,YB,3,Nucella_ostrina,16,Semibalanus_cariosus,4,,8/4/13,S1,S1.Cage03
8/7/13,YB,4,Nucella_ostrina,14,Balanus_glandula,4,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Balanus_glandula,4,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Balanus_glandula,4,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Balanus_glandula,3,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Balanus_glandula,2,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,17,Balanus_glandula,2,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Balanus_glandula,4,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Balanus_glandula,3,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Balanus_glandula,3,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Balanus_glandula,3,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Balanus_glandula,2,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Balanus_glandula,2,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Balanus_glandula,2,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Balanus_glandula,3,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Balanus_glandula,4,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Balanus_glandula,3,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Mytilus_trossulus,9,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/7/13,YB,4,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage04
8/6/13,YB,5,Nucella_ostrina,15,Balanus_glandula,4,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,5,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage05
8/6/13,YB,6,Nucella_ostrina,12,Balanus_glandula,2,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Balanus_glandula,2,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,12,Balanus_glandula,5,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Balanus_glandula,2,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Balanus_glandula,4,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,12,Balanus_glandula,3,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,11,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,16,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,NA,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,NA,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,13,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,15,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,14,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,6,Nucella_ostrina,12,Not_Feeding,NA,,8/4/13,S1,S1.Cage06
8/6/13,YB,7,Nucella_ostrina,15,Balanus_glandula,4,,8/4/13,S1,S1.Cage07
