published_data.originalid,published_data.originaltraitname,published_data.originaltraitdef,published_data.standardisedtraitname,published_data.standardisedtraitdef,published_data.originaltraitvalue,published_data.originaltraitunit,published_data.originalerrorpos,published_data.originalerrorneg,published_data.originalerrorunit,published_data.standardisedtraitvalue,published_data.standardisedtraitunit,published_data.standardisederrorpos,published_data.standardisederrorneg,published_data.standardisederrorunit,published_data.replicates,published_data.habitat,published_data.labfield,published_data.arenavalue,published_data.arenaunit,published_data.arenavaluesi,published_data.arenaunitsi,published_data.ambienttemp,published_data.ambienttempmethod,published_data.ambienttempunit,published_data.ambientlight,published_data.ambientlightunit,published_data.secondstressor,published_data.secondstressordef,published_data.secondstressorvalue,published_data.secondstressorunit,published_data.timestart,published_data.timeend,published_data.totalobstimevalue,published_data.totalobstimeunit,published_data.totalobstimevaluesi,published_data.totalobstimeunitsi,published_data.totalobstimenotes,published_data.resrepvalue,published_data.resrepunit,published_data.resrepvaluesi,published_data.resrepunitsi,published_data.locationtext,published_data.locationtype,published_data.originallocationdate,published_data.locationdate,published_data.locationdateprecision,published_data.coordinatetype,published_data.latitude,published_data.longitude,published_data.interactor1,published_data.interactor1common,published_data.interactor1wholepart,published_data.interactor1wholeparttype,published_data.interactor1number,published_data.interactor1kingdom,published_data.interactor1phylum,published_data.interactor1class,published_data.interactor1order,published_data.interactor1family,published_data.interactor1genus,published_data.interactor1species,published_data.interactor1stage,published_data.interactor1temp,published_data.interactor1tempunit,published_data.interactor1tempmethod,published_data.interactor1growthtemp,published_data.interactor1growthtempunit,published_data.interactor1growthdur,published_data.interactor1growthdurunit,published_data.interactor1growthtype,published_data.interactor1acc,published_data.interactor1acctemp,published_data.interactor1acctempnotes,published_data.interactor1acctime,published_data.interactor1acctimenotes,published_data.interactor1acctimeunit,published_data.interactor1origtemp,published_data.interactor1origtempnotes,published_data.interactor1origtime,published_data.interactor1origtimenotes,published_data.interactor1origtimeunit,published_data.interactor1equilibtimevalue,published_data.interactor1equilibtimeunit,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1denvalue,published_data.interactor1denunit,published_data.interactor1dentypesi,published_data.interactor1denvaluesi,published_data.interactor1denunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2common,published_data.interactor2kingdom,published_data.interactor2phylum,published_data.interactor2class,published_data.interactor2order,published_data.interactor2family,published_data.interactor2genus,published_data.interactor2species,published_data.interactor2stage,published_data.interactor2temp,published_data.interactor2tempunit,published_data.interactor2tempmethod,published_data.interactor2growthtemp,published_data.interactor2growthtempunit,published_data.interactor2growthdur,published_data.interactor2growthdurunit,published_data.interactor2growthtype,published_data.interactor2acc,published_data.interactor2acctemp,published_data.interactor2acctempnotes,published_data.interactor2acctime,published_data.interactor2acctimenotes,published_data.interactor2acctimeunit,published_data.interactor2origtemp,published_data.interactor2origtempnotes,published_data.interactor2origtime,published_data.interactor2origtimenotes,published_data.interactor2origtimeunit,published_data.interactor2equilibtimevalue,published_data.interactor2equilibtimeunit,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2denvalue,published_data.interactor2denunit,published_data.interactor2dentypesi,published_data.interactor2denvaluesi,published_data.interactor2denunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,published_data.physicalprocess,published_data.physicalprocess_1,published_data.physicalprocess_2,published_data.figuretable,published_data.citation,published_data.doi,published_data.submittedby,published_data.contributoremail,published_data.notes
MTD392,Consumer Search Rate,The area an individual consumer searches when foraging per time (calculated as the number of attacks standardized by resource density and the size of the arena),Consumer Search Rate,The area an individual consumer searches when foraging per time (calculated as the number of attacks standardized by resource density and the size of the arena),0.9697,square meter / (1 individual * 1 hour),0.2539,0.2539,,0.0002693611,square meter / (individual * second),0.00007052778,0.00007052778,SE,17,marine,lab,0.125664,square metre,0.125664,square metre,10,direct,celsius,,,,,,,,,8,hour,28800,second,,,not replaced,,not replaced,"Narragansett Bay, Rhode Island, USA",,,,0,,41.673,-71.202,Crangon septemspinosa,sand shrimp,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,septemspinosa,adult,10,celsius,inferred (ambient),,,,,,field collected,9,6-12C,,,,,,,,,,,0.055,meter,body length (mean),0.0015122416,kilogram,2,individual per arena (1),individual,15.9154570919,square meter,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,winter flounder,Metazoa,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,americanus,juvenile,10,celsius,inferred (ambient),,,,,,captive bred,9,6-12C,,,,,,,,,,,0.015,meter,body length (mean),0.000013577859966866,kilogram,10,individual per arena (1),individual,79.5772854596,square meter,0.000013577859966866,kilogram (wet body mass),event density rate,interaction,ecological event,Fig 4a,"Taylor D.L. & J.S. Collie. 2003. Effect of temperature on the functional response and foraging behaviour of the sand shrimp Crangon septemspinosa preying on juvenile winter flounder Pseudopeuronectes americanus. Marine Ecology Progress Series 262, 217-234",http://dx.doi.org/10.3354/meps263217,Biotraits,null@null.invalid,
MTD392,Consumer Search Rate,The area an individual consumer searches when foraging per time (calculated as the number of attacks standardized by resource density and the size of the arena),Consumer Search Rate,The area an individual consumer searches when foraging per time (calculated as the number of attacks standardized by resource density and the size of the arena),0.8568,square meter / (1 individual * 1 hour),0.1991,0.1991,,0.000238,square meter / (individual * second),0.00005530556,0.00005530556,SE,17,marine,lab,0.125664,square metre,0.125664,square metre,16,direct,celsius,,,,,,,,,8,hour,28800,second,,,not replaced,,not replaced,"Narragansett Bay, Rhode Island, USA",,,,0,,41.673,-71.202,Crangon septemspinosa,sand shrimp,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,septemspinosa,adult,16,celsius,inferred (ambient),,,,,,field collected,9,6-12C,,,,,,,,,,,0.055,meter,body length (mean),0.0015122416,kilogram,2,individual per arena (1),individual,15.9154570919,square meter,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,winter flounder,Metazoa,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,americanus,juvenile,16,celsius,inferred (ambient),,,,,,captive bred,9,6-12C,,,,,,,,,,,0.015,meter,body length (mean),0.000013577859966866,kilogram,10,individual per arena (1),individual,79.5772854596,square meter,0.000013577859966866,kilogram (wet body mass),event density rate,interaction,ecological event,Fig 4a,"Taylor D.L. & J.S. Collie. 2003. Effect of temperature on the functional response and foraging behaviour of the sand shrimp Crangon septemspinosa preying on juvenile winter flounder Pseudopeuronectes americanus. Marine Ecology Progress Series 262, 217-234",http://dx.doi.org/10.3354/meps263217,Biotraits,null@null.invalid,
MTD405,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.00055003,proportion,0.0115,0.0109,,0.00055003,proportion,0.0115,0.0109,SE,8,marine,lab,0.33,square metre,0.33,square metre,13.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,13.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,13.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,5,individual per arena (1),individual,15.1515151515,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD405,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.4312,proportion,0.1242,0.1216,,0.4312,proportion,0.1242,0.1216,SE,8,marine,lab,0.33,square metre,0.33,square metre,19.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,19.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,19.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,5,individual per arena (1),individual,15.1515151515,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD405,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.8008,proportion,0.089,0.0851,,0.8008,proportion,0.089,0.0851,SE,8,marine,lab,0.33,square metre,0.33,square metre,26.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,26.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,26.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,5,individual per arena (1),individual,15.1515151515,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD406,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.1472,proportion,0.0256,0.0262,,0.1472,proportion,0.0256,0.0262,SE,8,marine,lab,0.33,square metre,0.33,square metre,13.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,13.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,13.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,10,individual per arena (1),individual,30.303030303,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD406,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.5796,proportion,0.0947,0.0883,,0.5796,proportion,0.0947,0.0883,SE,8,marine,lab,0.33,square metre,0.33,square metre,19.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,19.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,19.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,10,individual per arena (1),individual,30.303030303,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD406,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.5789,proportion,0.1076,0.1153,,0.5789,proportion,0.1076,0.1153,SE,8,marine,lab,0.33,square metre,0.33,square metre,26.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,26.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,26.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,10,individual per arena (1),individual,30.303030303,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD407,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.123,proportion,0.0499,0.0505,,0.123,proportion,0.0499,0.0505,SE,8,marine,lab,0.33,square metre,0.33,square metre,13.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,13.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,13.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,20,individual per arena (1),individual,60.6060606061,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD407,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.5829,proportion,0.0883,0.0928,,0.5829,proportion,0.0883,0.0928,SE,8,marine,lab,0.33,square metre,0.33,square metre,19.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,19.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,19.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,20,individual per arena (1),individual,60.6060606061,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD407,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.6207,proportion,0.1139,0.1171,,0.6207,proportion,0.1139,0.1171,SE,8,marine,lab,0.33,square metre,0.33,square metre,26.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,26.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,26.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,20,individual per arena (1),individual,60.6060606061,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD408,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.0417,proportion,0.0121,0.0108,,0.0417,proportion,0.0121,0.0108,SE,8,marine,lab,0.33,square metre,0.33,square metre,13.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,13.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,13.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,30,individual per arena (1),individual,90.9090909091,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD408,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.2557,proportion,0.0422,0.0422,,0.2557,proportion,0.0422,0.0422,SE,8,marine,lab,0.33,square metre,0.33,square metre,19.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,19.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,19.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,30,individual per arena (1),individual,90.9090909091,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD408,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.5574,proportion,0.025,0.0243,,0.5574,proportion,0.025,0.0243,SE,8,marine,lab,0.33,square metre,0.33,square metre,26.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,26.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,26.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,30,individual per arena (1),individual,90.9090909091,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD409,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.0239,proportion,0.0102,0.0102,,0.0239,proportion,0.0102,0.0102,SE,8,marine,lab,0.33,square metre,0.33,square metre,13.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,13.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,13.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,40,individual per arena (1),individual,121.2121212121,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD409,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.2334,proportion,0.0326,0.0333,,0.2334,proportion,0.0326,0.0333,SE,8,marine,lab,0.33,square metre,0.33,square metre,19.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,19.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,19.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,40,individual per arena (1),individual,121.2121212121,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
MTD409,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,0.5191,proportion,0.0429,0.0397,,0.5191,proportion,0.0429,0.0397,SE,8,marine,lab,0.33,square metre,0.33,square metre,26.5,direct,celsius,,,,,,,,,24,hour,86400,second,,,not replaced,,not replaced,"Lower York River & Piankatank River, Virginia, USA",,,,0,,37.361,-76.487,Callinectes sapidus,blue crab,,,,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes,sapidus,adult,26.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.15,meter,carapace width (mean),,,1,individual per arena (1),individual,3.0303030303,square meter,,,Crassostrea virginica,eastern oyster,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,virginica,juvenile,26.5,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.025,meter,shell length (mean),0.0090428843,kilogram,40,individual per arena (1),individual,121.2121212121,square meter,0.0090428843,kilogram (wet tissue mass),consumption rate,interaction,ecological event,Fig 1,"Eggleston D.B. 1990. Behavioural mechanisms underlying variable functional responses of blue crabs, Callinectes sapidus feeding on juvenile oysters, Crassostrea virginica. Journal of Animal Ecology 59, 615-630.",http://dx.doi.org/10.2307/4884,Biotraits,null@null.invalid,
